SizeKb,readmeSize,stargazers,language,forks_count,open_issues_count,DescLen,numOfContributors,isActive
14662,0,0,C,0,0,173,30,false
93453,2395,0,JavaScript,0,0,29,30,false
69984,445,0,C++,0,0,94,30,false
1351,40998,0,JavaScript,0,0,34,29,false
182258,0,0,C++,0,0,18,30,false
0,75,0,'Not Specified',0,0,59,1,false
43957,6709,0,Objective-C,0,0,32,10,false
0,80,0,'Not Specified',0,0,26,1,false
128,0,0,Other,0,0,0,0,false
0,99,0,'Not Specified',0,0,73,1,false
4637,1870,0,CSS,0,0,85,18,false
364,0,12,Ruby,0,2,52,1,false
132,283,0,'Not Specified',0,0,58,1,false
78,77,0,Python,0,0,35,1,false
144,0,1,C#,0,0,51,1,false
176,300,0,JavaScript,0,0,78,0,false
0,4,0,'Not Specified',0,0,0,1,false
217,9905,0,Ruby,0,0,59,7,false
36196,0,0,Python,0,0,139,30,false
129308,0,0,Python,0,0,9,30,false
194,5685,0,Ruby,0,0,51,8,false
2839,24415,1,Ruby,0,0,48,30,false
720,373,25,Python,6,0,34,1,true
156,16068,0,Ruby,0,0,60,13,false
527,1144,4,C,1,2,37,4,false
56,0,0,'Not Specified',0,0,0,-1,false
152,4813,0,Ruby,0,0,33,17,false
112,44,0,'Not Specified',0,0,24,1,false
136,659,0,Other,0,0,102,0,false
1084,0,0,JavaScript,0,0,0,1,false
25,59,1,Java,0,0,23,1,true
56,0,0,'Not Specified',0,0,0,-1,false
60395,2521,0,Ruby,0,0,60,6,false
56,0,0,'Not Specified',0,0,30,-1,false
3551,4375,1,Other,0,0,121,27,false
123,0,0,Python,0,0,41,2,false
13582,1710,0,JavaScript,0,0,30,5,false
56,0,0,'Not Specified',0,0,0,-1,false
838,0,0,PHP,1,0,0,1,false
132,0,0,Objective-C,0,0,42,1,false
101,483,0,Other,0,0,77,2,false
1242,0,0,CSS,0,0,85,2,false
820,1232,0,JavaScript,0,0,0,1,false
540,1539,0,JavaScript,0,0,30,1,false
7641,0,0,C#,1,0,99,6,false
259,0,0,'Not Specified',0,0,48,3,false
552,55,0,Other,0,0,0,1,false
27920,2678,1,JavaScript,0,0,32,30,false
580,0,1,JavaScript,0,0,55,0,false
1648,0,0,C#,0,0,0,0,false
56,0,0,'Not Specified',0,0,25,-1,false
47,40,0,'Not Specified',0,0,18,1,false
56,0,0,'Not Specified',0,0,14,-1,false
92,1185,0,PHP,0,0,61,5,false
58625,0,0,C++,0,0,44,0,false
43214,0,0,Other,0,0,42,1,false
221,0,0,Objective-C,0,0,72,1,false
108,0,0,'Not Specified',0,0,20,1,false
2690,0,0,Java,0,0,31,4,false
112,188,1,'Not Specified',0,0,34,1,false
108,0,0,'Not Specified',0,0,17,1,false
59,0,0,Python,0,0,45,3,false
4392,655,0,C++,0,0,58,1,false
108,0,0,Other,0,0,24,1,false
4810,1511,0,CSS,0,0,23,2,false
852,31290,0,Python,0,0,101,1,false
70,46,0,Ruby,0,0,30,1,false
16313,689,1,Ruby,0,0,28,11,false
446,129,0,Java,0,0,41,1,false
65,942,0,Objective-C,0,0,66,2,false
108,0,0,'Not Specified',0,0,34,1,false
85,1316,0,Other,0,0,86,1,false
78,1396,0,C,0,0,47,3,false
67,0,0,Java,5,0,0,1,false
14708,893,1,JavaScript,0,0,106,1,false
2088,4806,0,JavaScript,0,0,18,15,false
124,166,0,Java,0,0,128,1,false
1185,109144,0,'Not Specified',0,0,17,10,false
131073,2708,62,Other,41,25,125,18,true
4056,2069,3,JavaScript,1,0,47,2,false
1276,0,0,JavaScript,0,0,13,0,false
35158,4441,0,JavaScript,0,0,89,30,false
1140,0,0,JavaScript,0,0,113,0,false
66,1322,0,Python,1,0,115,2,false
9183,0,1,Ruby,0,0,48,30,false
104,448,0,Ruby,0,0,60,3,false
72,0,0,Python,0,0,19,1,false
112,2463,0,'Not Specified',2,0,84,1,false
960,0,0,'Not Specified',0,0,21,1,false
588564,0,0,PHP,0,0,0,1,false
73583,0,0,C,0,0,179,30,false
3246,0,0,JavaScript,0,0,83,30,false
120,0,0,'Not Specified',0,0,27,0,false
101913,0,0,C++,0,0,37,30,false
914,1951,0,PHP,0,0,56,30,false
526,2,0,'Not Specified',0,0,37,6,false
31215,1851,0,Objective-C,0,0,13,1,false
34320,61,1,C,0,0,47,1,true
112,23,0,'Not Specified',0,0,11,1,false
490,0,2,JavaScript,1,0,66,2,false
10713,1994,0,JavaScript,0,0,234,2,false
86,40,0,C#,1,0,12,1,false
110,369,0,JavaScript,0,0,36,1,false
2439,0,0,Python,0,0,0,0,false
350,0,0,Python,0,0,55,2,false
1555,0,0,Python,0,0,22,14,false
122805,5373,0,JavaScript,0,0,59,18,false
75,794,0,Java,0,0,40,2,false
112,20,0,Java,0,0,0,1,false
843,2708,0,Objective-C,0,0,60,1,false
4860,0,0,JavaScript,0,0,38,17,false
5101,7903,0,Python,0,0,38,4,false
256,0,0,JavaScript,0,0,0,0,true
116,20,0,'Not Specified',0,0,8,1,false
197,0,0,JavaScript,0,0,34,7,false
787,0,0,JavaScript,0,0,44,15,false
112,55,0,PHP,0,0,45,1,false
108,8,0,'Not Specified',0,0,0,1,false
109,2100,0,Java,0,0,50,3,false
224,0,0,PHP,0,0,15,1,false
227,1745,0,C++,0,0,35,2,false
9352,282,5,JavaScript,0,0,54,1,true
301,1631,0,Java,0,0,37,8,false
264,991,0,PHP,0,0,94,11,false
112,0,0,Ruby,0,0,0,1,false
4510,0,0,PHP,0,0,38,6,false
60,4262,0,Ruby,0,0,56,3,false
88,0,0,Ruby,0,0,177,30,false
140,0,0,Python,1,0,122,1,false
192,7516,0,Ruby,0,0,80,30,false
23122,5298,0,JavaScript,0,0,81,13,false
84,0,0,Ruby,0,0,34,30,false
56,0,0,'Not Specified',0,0,0,-1,false
104,261,8,Other,1,4,24,1,false
8404,0,0,PHP,1,0,36,1,false
14748,34,0,Other,0,0,0,1,false
1712,20,3,PHP,0,3,0,4,false
60,0,0,JavaScript,0,0,46,11,false
500,126,2,PHP,0,0,107,1,true
3202,2356,0,CSS,0,0,54,17,false
5992,0,0,JavaScript,0,1,0,1,false
60,1347,0,JavaScript,0,0,58,2,false
68,0,0,Java,0,0,47,27,false
60,0,0,'Not Specified',0,0,0,2,false
332,89,0,CSS,0,0,69,1,false
56,0,0,'Not Specified',0,0,13,-1,false
104,0,0,JavaScript,0,0,72,2,false
525,7658,0,Ruby,0,0,80,16,false
120,2115,0,Ruby,0,0,29,1,false
7892,0,0,PHP,0,0,0,1,false
7808,0,0,JavaScript,0,0,30,0,false
164,41,0,CSS,0,0,19,1,false
56,0,0,'Not Specified',0,0,0,-1,false
128,72,0,'Not Specified',0,0,40,1,false
1321,348,2,Ruby,1,10,74,5,false
112,3027,4,Java,4,0,0,2,true
1432,913,0,JavaScript,0,0,41,1,false
80,0,0,Java,1,0,0,1,false
64,0,0,C,0,0,16,1,false
667,0,0,Ruby,0,0,58,6,false
236,414,0,'Not Specified',0,0,30,1,false
3708,0,0,CSS,0,0,0,1,false
56,0,0,'Not Specified',0,0,44,-1,false
176,10498,0,Ruby,0,0,55,15,false
56,0,0,'Not Specified',0,0,3,-1,false
56,0,0,'Not Specified',0,0,28,-1,false
56,0,0,'Not Specified',0,0,0,-1,false
4308,0,0,C++,0,0,94,1,false
1169,8355,0,JavaScript,0,0,0,3,false
56,0,0,'Not Specified',0,0,19,-1,false
60,0,0,JavaScript,0,0,76,1,false
2263,0,0,'Not Specified',0,0,97,3,false
1164,36,0,JavaScript,0,0,6,1,false
108,12,0,'Not Specified',0,0,0,1,false
144,53,0,Ruby,0,0,27,1,false
56,0,0,'Not Specified',0,0,0,-1,false
56,0,0,'Not Specified',0,0,7,-1,false
56,0,0,'Not Specified',0,0,0,-1,false
8744,0,0,CSS,0,0,0,1,false
112,556,0,JavaScript,0,0,93,1,false
758,293,5,CSS,5,6,38,2,false
56,0,0,'Not Specified',0,0,0,-1,false
56776,49,0,JavaScript,0,0,35,17,false
1542,24785,0,JavaScript,0,0,54,30,false
56,0,0,'Not Specified',0,0,6,-1,false
56,0,0,'Not Specified',0,0,0,-1,false
56,0,1,'Not Specified',0,0,53,-1,false
108,52,0,'Not Specified',0,0,38,1,false
9748,12,0,JavaScript,0,0,0,1,false
104,34,0,'Not Specified',0,0,0,1,false
328,0,1,C,0,0,0,1,false
222,3929,1,JavaScript,0,0,27,9,false
209,2773,0,CSS,0,0,65,4,false
56,0,0,'Not Specified',0,0,19,-1,false
650,61,0,CSS,0,0,26,1,false
210236,1264,0,Other,0,0,92,1,false
39753,1878,0,PHP,0,0,17,30,false
56,0,0,'Not Specified',0,0,0,-1,false
1188,1815,0,PHP,0,0,28,30,false
45812,21,0,JavaScript,0,0,7,0,false
60,3787,0,PHP,0,0,0,3,false
667,0,0,Ruby,0,0,58,6,false
2140,1529,1,JavaScript,0,0,0,0,false
136505,0,0,C++,0,0,41,30,false
56,0,0,'Not Specified',0,0,19,-1,false
90,2426,0,JavaScript,0,0,73,1,false
356,0,0,PHP,0,0,3,2,false
192,103,0,JavaScript,0,0,31,1,false
172,478,0,Ruby,0,0,0,1,false
18820,0,1,JavaScript,2,0,44,3,false
276,154,0,Python,0,0,0,1,false
124,10,0,'Not Specified',0,0,0,1,false
120,0,1,Python,0,0,113,4,false
15596,2920,0,C++,0,1,42,3,false
116,22,0,Objective-C,0,0,0,0,false
23637,0,0,JavaScript,0,0,237,2,false
104,12,0,'Not Specified',0,0,0,1,false
192,455,0,Java,0,0,25,1,false
108,0,0,PHP,0,0,83,1,false
97,0,1,Other,0,0,29,10,false
100,0,1,'Not Specified',0,0,16,1,false
92,0,1,Java,0,0,0,1,false
164,0,6,Objective-C,2,0,215,6,false
142,0,1,JavaScript,0,0,51,2,false
512,0,1,JavaScript,0,0,18,2,false
296,152,0,JavaScript,0,0,57,1,false
241,0,3,Python,1,0,54,1,false
1322,0,1,C#,0,0,64,16,false
82,5990,0,'Not Specified',0,0,20,1,false
10864,0,1,'Not Specified',0,0,0,0,false
445,1113,5,Other,4,0,20,1,false
152,0,1,'Not Specified',0,0,0,1,false
48,0,1,'Not Specified',0,0,14,-1,false
104,0,5,JavaScript,0,0,53,1,false
508,0,1,'Not Specified',0,0,59,8,false
273268,0,1,Java,0,0,34,2,false
48,0,1,'Not Specified',0,0,60,-1,false
48,0,1,'Not Specified',0,0,25,-1,false
915,0,1,C,0,0,62,6,false
191,0,1,PHP,0,0,28,11,false
168,0,1,Ruby,0,0,5,1,false
92,0,0,'Not Specified',0,0,97,3,false
112,3088,4,Other,0,1,35,2,false
93,0,3,JavaScript,1,0,80,1,false
624,0,1,Python,0,0,25,1,false
12292,0,1,Java,0,0,14,1,false
16,0,2,JavaScript,0,0,42,1,false
1972,0,2,Ruby,1,10,19,1,false
2192,0,1,JavaScript,0,0,28,1,false
2204,2104,37,Java,5,0,46,2,true
2558,0,1,Other,0,0,20,30,false
112,4862,0,'Not Specified',0,0,24,1,false
744,0,1,Other,0,1,17,0,false
93,0,1,C,0,0,38,1,false
17288,2586,1,PHP,0,0,119,30,false
113,0,1,Ruby,0,0,33,1,false
404,0,5,Other,4,0,55,1,false
6182,0,1,Ruby,1,0,332,30,false
109,0,1,JavaScript,0,0,0,2,false
746,0,1,Other,0,0,27,10,false
39601,0,1,Python,0,0,95,7,false
32018,0,14,Other,16,10,25,8,false
33860,20414,1,Other,0,0,97,15,false
451,0,1,C,0,0,84,1,false
7478,0,1,PHP,0,0,0,11,false
104,0,1,JavaScript,0,0,30,1,false
108,0,1,'Not Specified',0,0,0,1,false
162,0,1,Other,1,0,14,2,false
1278,0,0,Java,0,0,21,2,true
1755,2687,1,Other,0,0,34,30,false
108,0,1,Python,0,0,0,1,false
80,1338,1,PHP,0,0,112,2,false
84,0,1,'Not Specified',0,0,14,1,false
96,126,0,PHP,0,0,28,1,false
207,0,1,Other,0,0,31,5,false
152,0,1,C,0,0,0,1,false
172,0,38,JavaScript,6,0,106,1,false
2989,0,1,PHP,0,0,36,1,false
92,0,1,PHP,0,0,46,1,false
92,0,1,'Not Specified',0,0,97,3,false
817,0,1,C++,0,0,34,1,false
108,1822,1,Ruby,0,0,0,1,false
48,0,1,'Not Specified',0,0,213,-1,false
61455,0,1,C++,0,0,37,30,false
96,158,0,PHP,0,0,20,1,false
758,0,1,Java,0,0,46,1,false
96,0,3,Java,0,0,52,1,false
104,3353,1,C,0,0,89,1,false
532,0,1,C++,3,0,27,1,false
232,0,2,Java,1,0,19,1,false
788,123,1,PHP,0,0,33,1,false
146,3156,5,Ruby,2,0,42,8,false
160,0,42,Other,11,1,72,1,true
1187,0,4,PHP,3,1,41,0,false
4250,0,6,C,1,0,49,2,false
1514,0,5,C#,1,0,33,1,true
519,142,0,PHP,0,0,40,1,false
96,0,1,JavaScript,0,0,0,1,false
92,117,0,PHP,0,0,23,1,false
5075,0,1,Other,0,0,26,30,false
1148,557,1,'Not Specified',0,0,29,15,false
21454,3181,1,HTML,1,40,45,1,true
96,0,1,C,0,0,97,1,false
37,0,21,C++,3,0,268,1,true
48,0,1,'Not Specified',0,0,12,-1,false
104,0,2,Other,1,0,13,1,false
81,0,1,Other,0,0,7,1,false
68,0,0,'Not Specified',0,0,0,1,false
3254,971,1,JavaScript,0,0,46,8,false
230,7647,50,Python,18,10,43,2,true
48,0,1,'Not Specified',0,0,0,-1,false
926,0,1,Ruby,0,0,229,3,false
468,1471,6,Ruby,0,0,67,1,true
140,0,1,Other,0,1,10,1,false
140,0,1,Other,0,0,32,1,false
229,0,1,Ruby,0,0,0,1,false
288,0,1,Ruby,0,0,34,1,false
7,0,2,Other,1,0,13,1,false
2120,0,0,Other,0,0,301,30,false
8214,213,1,PHP,4,0,0,2,true
79129,699,0,JavaScript,1,0,36,1,false
192,0,0,'Not Specified',0,0,4,1,false
9358,0,0,C,0,0,29,30,false
512,1616,0,Java,0,0,72,1,false
1613,0,0,JavaScript,0,0,217,4,false
24156,0,0,HTML,0,0,15,1,false
4972,34,0,JavaScript,0,0,10,1,false
0,24,0,'Not Specified',0,0,0,1,false
263,5236,0,Other,0,0,49,6,false
0,0,0,'Not Specified',0,0,0,-1,false
3157,0,0,Other,0,0,301,30,true
4360,0,0,C++,0,0,53,16,false
1637,4299,0,PHP,0,0,9,6,false
1612,1757,0,JavaScript,0,0,0,30,false
294,0,0,Other,0,0,45,3,false
932,0,0,'Not Specified',0,0,0,1,false
944,0,0,CSS,0,0,14,1,false
6236,0,0,C,0,0,96,0,false
0,0,0,'Not Specified',0,0,8,-1,false
461,258,0,Python,1,0,20,2,true
952,0,0,'Not Specified',0,0,98,1,false
218,1246,0,Python,0,0,24,11,false
0,24,0,'Not Specified',0,0,0,1,false
2818,85,2,Java,0,0,65,2,false
2264,0,0,JavaScript,0,0,26,1,false
33744,2018,0,C#,0,0,0,1,false
0,12,0,'Not Specified',0,0,0,1,false
143,4048,0,PHP,0,0,100,3,false
9454,0,0,JavaScript,0,0,30,4,false
187,0,0,Other,0,0,57,4,false
0,0,0,'Not Specified',0,0,2,-1,false
185,4521,0,'Not Specified',0,0,28,1,false
140,0,0,Java,0,0,32,1,false
1480,0,0,JavaScript,0,0,5,1,false
140,595,0,Other,0,0,51,1,false
626,430,0,JavaScript,0,0,27,9,false
103405,0,0,Python,1,0,24,15,false
1112,40,0,'Not Specified',0,0,6,1,false
549,0,0,Ruby,0,0,38,7,false
2376,6556,0,Ruby,0,0,0,24,false
776,0,0,Other,0,0,62,15,false
0,0,0,'Not Specified',0,0,0,-1,false
1174,2451,5,Objective-C,5,0,0,2,false
124,67,0,Other,0,0,35,2,false
0,24,0,'Not Specified',0,0,0,1,false
580,0,0,JavaScript,0,0,0,2,true
0,0,0,'Not Specified',0,0,40,-1,false
1132,1935,0,JavaScript,0,0,137,1,false
424,0,0,JavaScript,0,0,0,1,false
339,1292,0,CSS,0,0,85,3,false
0,0,0,'Not Specified',0,0,0,-1,false
188,419,0,Python,0,0,76,1,false
136,123,0,'Not Specified',0,0,0,1,false
0,0,0,'Not Specified',0,0,10,-1,false
0,24,0,'Not Specified',0,0,0,1,false
680,0,0,JavaScript,0,0,25,1,false
235844,3656,0,Java,0,0,46,9,false
7740,6061,0,C++,0,0,65,6,false
0,0,0,'Not Specified',0,0,0,-1,false
120,1081,0,Other,0,0,26,4,false
100,0,0,Other,0,0,0,1,false
0,0,0,'Not Specified',0,0,0,-1,false
1872,1667,0,PHP,0,0,0,0,false
136,326,0,Java,0,0,42,1,false
10087,0,0,C++,0,0,47,15,false
200,76,0,Objective-C,0,0,52,1,false
5870,4326,0,JavaScript,0,0,57,30,false
1811,0,0,C++,0,0,70,13,false
112,0,0,CSS,0,0,2,1,false
452,65,0,'Not Specified',0,0,49,1,false
124,207,0,Java,0,0,43,2,false
0,24,0,'Not Specified',0,0,8,1,false
600,38,0,Ruby,0,0,14,1,false
854,1050,0,Java,0,0,56,3,false
1548,0,1,CSS,1,0,0,1,false
233,5921,0,Python,0,0,38,1,false
148,26,1,C,0,0,30,1,true
53649,4233,0,Objective-C,0,0,46,11,false
562252,0,0,C,0,0,28,30,false
18129,0,0,JavaScript,0,0,17,1,false
63,42,0,Java,0,0,34,1,false
140,1838,0,Java,0,0,102,1,false
0,0,0,'Not Specified',0,0,0,-1,false
0,0,0,'Not Specified',0,0,0,-1,false
1278,0,0,Python,0,0,49,10,false
4355,2314,0,Java,0,0,68,18,false
120,23,0,'Not Specified',0,0,11,1,false
443,4148,0,PHP,0,0,26,3,false
1020,0,0,Other,0,0,0,1,false
651,3210,0,C++,0,0,63,1,false
58034,210,0,CSS,0,0,50,16,false
423,1464,0,CSS,0,0,35,4,false
438,1890,0,Java,0,0,70,1,false
104,0,0,JavaScript,0,0,0,1,false
744,1926,0,JavaScript,0,0,31,4,false
136,1,0,'Not Specified',0,0,0,1,false
1937,0,0,Objective-C,0,0,74,30,false
5940,0,0,Python,0,0,26,2,false
179,1147,0,Objective-C,0,0,29,1,false
1909,6521,0,C,0,0,52,12,false
30,6,0,Other,0,0,59,1,true
26326,6303,0,JavaScript,0,0,22,2,false
558,1327,0,Objective-C,0,0,32,13,false
5484,0,0,C#,0,0,0,1,false
0,0,0,'Not Specified',0,0,3350,-1,false
748,322,0,JavaScript,0,0,59,1,false
1138,10,0,Java,0,0,0,2,false
341246,0,0,C,0,0,61,7,false
112,122,0,'Not Specified',0,0,78,1,false
0,0,0,'Not Specified',0,0,3311,-1,false
0,0,0,'Not Specified',0,0,3359,-1,false
0,0,0,'Not Specified',0,0,7,-1,false
1524,60,0,C#,0,0,29,0,false
136,39,0,'Not Specified',0,0,10,1,false
880,972,0,HTML,0,0,41,2,false
120,638,0,'Not Specified',0,0,582,1,false
140,0,0,Other,0,0,0,1,false
100,0,0,HTML,0,0,0,1,false
900,0,0,'Not Specified',0,0,0,1,false
0,0,0,'Not Specified',0,0,3109,-1,false
1596,69,1,Java,0,0,23,0,false
228,0,0,PHP,0,0,22,1,false
109,57,0,Other,0,0,37,1,false
116,0,0,Ruby,0,0,64,1,false
120,35,0,'Not Specified',0,0,22,1,false
0,0,0,'Not Specified',0,0,2969,-1,false
668,0,0,Java,0,6,57,1,false
120,22,0,'Not Specified',0,0,8,1,false
14396,171,0,C#,0,0,29,1,false
284,7,0,Java,0,0,0,1,false
1544,0,0,Other,0,0,88,0,false
2868,348,0,Other,0,0,0,2,false
2556,16,0,HTML,0,0,21,1,false
100234,802,0,Java,0,0,107,3,false
192,0,0,Java,0,0,0,1,false
0,0,0,'Not Specified',0,0,3139,-1,false
1148,710,0,Objective-C,0,0,86,1,false
0,0,0,'Not Specified',0,0,2291,-1,false
100,0,0,Java,0,0,50,1,false
872,161,0,HTML,0,0,137,1,false
26166,344,0,HTML,0,0,0,3,false
116,0,0,C,1,0,0,1,false
120,2658,5,C++,0,0,0,1,true
0,0,0,'Not Specified',0,0,2841,-1,false
244,7537,0,Python,0,0,11,1,false
19812,0,0,CSS,0,0,10,1,true
18636,0,0,HTML,0,0,0,0,false
19788,6337,0,C++,0,0,98,24,false
164,6236,0,JavaScript,0,0,67,0,false
1213,29224,0,C++,0,0,41,8,false
7180,0,0,JavaScript,0,0,0,1,false
0,0,0,'Not Specified',0,0,3132,-1,false
4748,0,0,Other,1,0,0,3,false
0,0,0,'Not Specified',0,0,2802,-1,false
124,0,0,Java,0,0,17,1,false
0,0,0,'Not Specified',0,0,0,-1,false
140,1773,0,Other,0,0,108,1,false
300,520,0,JavaScript,0,0,0,0,false
467496,7349,0,Other,0,0,18,30,false
0,0,0,'Not Specified',0,0,22,-1,false
0,0,0,'Not Specified',0,0,3226,-1,false
160,0,1,Other,0,0,38,1,false
1444,7697,0,JavaScript,0,0,31,10,false
160,0,0,Java,0,0,51,1,false
275,323,0,CSS,0,0,8,1,false
0,0,0,'Not Specified',0,0,2744,-1,false
176,0,0,Java,0,0,52,1,false
824,0,0,Java,1,0,0,1,false
236,80,0,JavaScript,0,0,44,1,false
0,0,0,'Not Specified',0,0,4008,-1,false
0,0,0,'Not Specified',0,0,2238,-1,false
25,185,3,Other,1,0,32,1,true
4388,0,0,PHP,0,0,60,1,false
0,0,0,'Not Specified',0,0,2859,-1,false
0,0,0,'Not Specified',0,0,2526,-1,false
0,0,0,'Not Specified',0,0,0,-1,false
68,12688,0,'Not Specified',0,0,37,8,false
100,0,0,'Not Specified',0,0,0,1,false
108,0,0,Ruby,0,0,0,0,false
1372,1399,0,CSS,0,0,0,2,false
13369,417,0,C#,0,0,134,1,false
156,2700,0,Python,0,0,67,1,false
1476,0,0,C#,0,0,34,1,false
0,0,0,'Not Specified',0,0,3423,-1,false
0,0,0,'Not Specified',0,0,3006,-1,false
296,2065,1,PHP,0,0,56,2,true
0,0,0,'Not Specified',0,0,2538,-1,false
62171,3533,0,HTML,0,0,25,30,false
120,502,0,JavaScript,0,0,0,0,false
0,0,0,'Not Specified',0,0,2588,-1,false
164,0,0,Java,0,0,70,0,false
12725,690,0,JavaScript,0,0,16,3,false
1826,35081,0,Objective-C,0,0,240,30,false
57,0,0,'Not Specified',0,0,15,1,false
261,222,0,Java,0,0,92,1,false
0,0,0,'Not Specified',0,0,4447,-1,false
9383,16814,0,JavaScript,0,0,84,30,false
4644,0,0,PHP,0,0,55,0,false
793,196,0,HTML,0,0,58,3,true
4982,139,0,'Not Specified',0,0,68,1,true
498,0,0,JavaScript,0,0,48,3,true
11845,3759,0,Java,0,0,80,1,true
36,0,0,Other,0,0,27,1,true
254,1264,0,Java,0,0,56,2,true
722,3295,0,'Not Specified',0,0,15,29,true
251,6457,0,JavaScript,0,0,64,23,true
4,25,0,'Not Specified',0,0,12,1,true
204,351,0,JavaScript,0,0,14,1,true
1588,14629,0,Ruby,0,0,0,6,true
131,2297,0,JavaScript,0,0,101,1,true
90,0,0,Python,0,0,128,5,true
21,538,0,Other,0,0,41,1,true
1013,8469,0,C#,0,0,0,7,true
1597,82,1,Java,0,0,5,1,true
12086,75,0,Python,0,0,61,2,true
0,0,0,'Not Specified',0,0,0,1,true
1,0,0,'Not Specified',0,0,0,1,true
103805,4814,0,Java,0,0,20,30,true
14,0,1,PHP,0,0,67,2,true
116,0,0,HTML,0,0,28,1,true
0,33,0,'Not Specified',0,0,10,1,true
80,0,0,PHP,0,0,21,1,true
12537,0,0,Java,0,0,0,2,true
1301,159,0,Ruby,0,0,30,12,true
84,37559,0,'Not Specified',0,0,103,8,true
8689,2154,0,Python,0,0,45,1,true
979,0,0,C#,0,0,30,1,true
26573,22363,0,PHP,0,0,64,1,true
125728,0,0,C,0,0,0,1,true
4,0,0,Other,0,0,0,0,true
56,0,0,C#,0,2,61,1,true
12801,2668,0,PHP,0,0,103,12,true
1949,0,0,Other,0,0,0,1,true
484,10620,0,JavaScript,0,0,313,6,true
9,639,0,Java,0,0,0,1,true
24,392,0,Other,0,0,0,1,true
13782,0,0,Java,0,0,3,0,true
486,0,0,'Not Specified',0,0,0,0,true
80,0,0,Java,1,0,28,1,true
4866,1849,0,PHP,0,0,62,7,true
533,88,0,C#,0,0,61,1,true
236452,15161,0,Java,0,0,285,1,true
0,8,0,'Not Specified',0,0,0,1,true
50769,596,0,PHP,0,0,86,1,true
241909,8517,0,Java,0,0,54,30,true
28,3594,0,Python,0,0,63,3,true
2918,209,0,Java,0,0,28,2,true
3079,30,0,JavaScript,0,0,18,1,true
102506,0,0,Java,0,0,2,4,true
7,0,0,Ruby,0,0,0,1,true
29808,196,0,C++,0,0,0,30,true
894,0,0,Python,0,0,11,0,true
701,97,0,C,0,0,0,3,true
23,82,0,Other,0,0,69,1,true
29,49,0,'Not Specified',0,0,36,1,true
56791,10507,0,JavaScript,0,0,156,17,true
12,2823,0,Ruby,0,0,0,9,true
7076,0,0,HTML,0,0,8,1,true
169,64,0,C++,0,0,29,1,true
1364,0,0,HTML,0,0,21,1,true
2428,4162,0,Java,0,0,33,4,true
1345,2837,0,Java,0,0,88,6,true
0,0,0,'Not Specified',0,0,0,1,true
201,326,0,Objective-C,0,0,4,1,true
160,12,0,HTML,0,0,0,1,true
1,0,0,'Not Specified',0,0,7,1,true
0,0,0,'Not Specified',0,0,0,-1,true
512,3055,0,JavaScript,0,0,108,6,true
89644,1962,0,Other,0,0,14,30,true
16,30,0,PHP,0,0,9,1,true
829,0,0,JavaScript,0,0,0,1,true
2,0,0,'Not Specified',0,0,27,2,true
203018,19274,0,JavaScript,0,0,63,30,true
32594,960,0,JavaScript,0,0,23,13,true
104,729,0,C,0,0,62,1,true
865,68,0,PHP,0,0,42,1,true
189,0,0,C,0,0,0,10,true
13289,1585,0,HTML,0,0,47,3,true
6249,1217,0,Java,0,0,0,1,true
0,32,0,'Not Specified',0,0,15,1,true
162,62752,0,'Not Specified',0,0,17,1,true
620,6874,0,Objective-C,0,0,62,9,true
2,413,0,JavaScript,0,0,0,1,true
3805,1654,0,Other,0,0,343,7,true
25,290,0,Python,0,0,25,1,true
28567,0,0,Other,0,0,0,0,true
600,3854,0,Java,0,0,56,1,true
0,0,0,'Not Specified',0,0,0,-1,true
369,0,0,Objective-C,0,0,23,1,true
1718,0,0,Java,0,0,89,2,true
0,19,0,'Not Specified',0,0,0,1,true
3365,5166,0,HTML,0,0,67,5,true
0,0,0,'Not Specified',0,0,0,-1,true
57048,21257,0,Java,0,0,101,2,true
216,0,0,JavaScript,0,0,21,1,true
2007,1383,0,HTML,0,0,74,2,true
273,0,0,Python,0,0,0,1,true
2044,2499,0,Other,0,0,36,3,true
144,0,112,Other,23,9,0,3,true
7387,311,1,PHP,0,0,33,5,false
9610,0,1,JavaScript,0,0,145,13,false
206,7418,1,JavaScript,0,0,48,11,false
108,3591,0,Ruby,0,0,0,2,false
98,1938,3,C++,1,0,35,2,false
100,394,1,'Not Specified',0,0,96,1,false
82,1093,7,PHP,5,0,46,1,false
145,0,1,Python,0,0,28,1,false
107,0,1,Ruby,0,0,58,3,false
13948,0,1,C++,0,0,11,1,false
100,0,2,Ruby,0,0,104,3,false
96,0,1,Other,1,0,78,1,false
48,0,1,'Not Specified',0,0,28,-1,false
1322,0,2,HTML,1,0,0,2,false
16255,0,359,Java,150,21,51,30,true
3180,0,2,Objective-C,0,0,24,2,false
9524,0,1,JavaScript,0,0,0,1,false
1578,0,1,Objective-C,0,0,135,2,false
94,131,1,Other,0,0,52,1,false
914,0,1,Ruby,0,0,33,26,false
196,0,1,Ruby,0,0,12,0,false
136,0,0,Other,0,0,0,1,false
325,2947,1,Objective-C,0,0,67,4,false
222,0,29,JavaScript,3,0,63,2,false
16504,0,1,'Not Specified',0,0,11,1,false
353,0,24,Other,1,0,119,1,true
88,0,1,'Not Specified',0,0,7,1,false
48,0,1,'Not Specified',0,0,43,-1,false
7076,0,1,PHP,0,0,31,10,false
125,0,2,Ruby,1,0,50,0,false
